Step	Training Loss
1870	1.922100
1871	2.106900
1872	1.904700
1873	2.004800
1874	2.032800
1875	2.068900
1876	2.026500
1877	1.977400
1878	2.162900
1879	2.007000
1880	2.077300
1881	2.136700
1882	2.112800
1883	2.068100
1884	1.876400
1885	2.039400
1886	2.052000
1887	2.250600
1888	1.866000
1889	1.900700
1890	1.760900
1891	2.037800
1892	2.047800
1893	2.136700
1894	2.044900
1895	2.058400
1896	1.906600
1897	2.029400
1898	2.068100
1899	2.097700
1900	2.012400
1901	1.999400
1902	1.996900
1903	1.918200
1904	2.024300
1905	1.968900
1906	2.002700
1907	1.915700
1908	1.723100
1909	2.128800
1910	2.106500
1911	2.024000
1912	1.997300
1913	2.031100
1914	1.949100
1915	1.846000
1916	1.973600
1917	2.009700
1918	2.059300
1919	1.817400
1920	1.992500
1921	1.877500
1922	2.172500
1923	1.877200
1924	2.032200
1925	2.045600
1926	1.733500
1927	1.992200
1928	2.121600
1929	1.963900
1930	2.009600
1931	1.979800
1932	1.859200
1933	1.926100
1934	1.990100
1935	2.058500
1936	2.198100
1937	2.055500
1938	2.022500
1939	1.991100
1940	1.755500
1941	1.965300
1942	2.068200
1943	1.880800
1944	2.102700
1945	2.085700
1946	1.904900
1947	1.820300
1948	1.938400
1949	2.083600
1950	2.093500
1951	1.959400
1952	1.972400
1953	1.893600
1954	1.745300
1955	1.961600
1956	1.875800
1957	2.150300
1958	2.084800
1959	1.977400
1960	1.970000
1961	1.982300
1962	1.955600
1963	1.709800
1964	1.851100
1965	2.009900
1966	2.152900
1967	1.848800
1968	1.957900
1969	2.029800
1970	1.989000
1971	1.740400
1972	2.094100
1973	1.901000
1974	1.917200
1975	1.827900
1976	1.955700
1977	2.069400
1978	1.967400
1979	2.033600
1980	1.966900
1981	1.878800
1982	2.062300
1983	1.851600
1984	2.011300
1985	1.819500
1986	1.907800
1987	1.977100
1988	1.964600
1989	2.199100
1990	2.164400
1991	2.032000
1992	1.854200
1993	1.931200
1994	1.897400
1995	1.964800
1996	2.037500
1997	1.910900
1998	1.969700
1999	1.998600
2000	1.935200
2001	2.055000
2002	1.941900
2003	1.886400
2004	1.851900
2005	2.082600
2006	1.902700
2007	2.025900
2008	1.990200
2009	2.153800
2010	2.022900
2011	2.191400
2012	2.103300
2013	2.144700
2014	1.934700
2015	2.017200
2016	2.008000
2017	2.112400
2018	2.018800
2019	1.980100
2020	2.082500
2021	2.039000
2022	2.008000
2023	1.994700
2024	1.923700
2025	2.163100
2026	2.029500
2027	1.989800
2028	2.144600
2029	2.144500
2030	2.089300
2031	1.818600
2032	2.007000
2033	1.980900
2034	1.868000
2035	1.973100
2036	1.930400
2037	2.025600
2038	2.031600
2039	2.002100
2040	1.967000
2041	2.153100
2042	2.006800
2043	1.921300
2044	1.926700
2045	1.723000
2046	2.159800
2047	2.011000
2048	1.985700
2049	1.993400
2050	1.811300
2051	1.997400
2052	1.965300
2053	2.126600
2054	2.101000
2055	2.210000
2056	1.843500
2057	2.066900
2058	1.910000
2059	1.990700
2060	2.070300
2061	1.958600
2062	1.937100
2063	2.048400
2064	2.141800
2065	2.095300
2066	2.014200
2067	1.939600
2068	1.955000
2069	2.123700
2070	1.932400
2071	1.999500
2072	1.950100
2073	2.065400
2074	2.001400
2075	1.852500
2076	2.012500
2077	2.070800
2078	1.964900
2079	1.855500
2080	1.849200
2081	2.052400
2082	2.032300
2083	2.129300
2084	1.995400
2085	2.104500
2086	1.986900
2087	2.177100
2088	1.904800
2089	1.875900
2090	1.988900
2091	1.806600
2092	2.171000
2093	2.067700
2094	1.967400
2095	2.076200
2096	1.990700
2097	2.073200
2098	2.046500
2099	2.017900
2100	1.972400
2101	2.027400
2102	1.939100
2103	2.168300
2104	1.897500
2105	1.926800
2106	2.179900
2107	2.051700
2108	1.798200
2109	1.989600
2110	2.005700
2111	2.151100
2112	1.909400
2113	2.028600
2114	1.971800
2115	2.095300
2116	2.159500
2117	2.079900
2118	1.929700
2119	1.964600
2120	1.972700
2121	1.994400
2122	1.962200
2123	1.973800
2124	2.106600
2125	1.973300
2126	2.117100
2127	1.950600
2128	2.181800
2129	1.997900
2130	1.908600
2131	2.008800
2132	2.063200
2133	2.058500
2134	1.995600
2135	2.088600
2136	1.964800
2137	1.940300
2138	2.079100
2139	2.037500
2140	2.025100
2141	1.983000
2142	2.069400
2143	2.187900
2144	2.006700
2145	1.845500
2146	1.989100
2147	2.016400
2148	1.984700
2149	1.904500
2150	2.133600
2151	2.047600
2152	2.132300
2153	1.995000
2154	1.880900
2155	1.904800
2156	1.819900
2157	1.982300
2158	1.992600
2159	1.985400
2160	2.072500
2161	1.893000
2162	2.037000
2163	2.005800
2164	2.134000
2165	1.990700
2166	2.052100
2167	1.867200
2168	2.092100
2169	2.104600
2170	2.020900
2171	1.897800
2172	1.748800
2173	1.954400
2174	1.990500
2175	2.017700
2176	1.978300
2177	2.163900
2178	2.041300
2179	2.015400
2180	2.002700
2181	2.078000
2182	1.886900
2183	2.017000
2184	1.932800
2185	2.032300
2186	1.777400
2187	1.981100
2188	2.097600
2189	2.044900
2190	1.894500
2191	1.997200
2192	2.017900
2193	2.119400
2194	2.034700
2195	2.048900
2196	1.952500
2197	1.918300
2198	2.052100
2199	1.781200
2200	1.927900
2201	2.034200
2202	2.021400
2203	1.997000
2204	1.910500
2205	2.197600
2206	1.922100
2207	1.825200
2208	1.999400
2209	1.782300
2210	1.997300
2211	1.886500
2212	2.077500
2213	2.165500
2214	1.978600
2215	1.944800
2216	1.977400
2217	1.965200
2218	1.952200
2219	1.891800
2220	2.035200
2221	2.075200
2222	1.925800
2223	2.014400
2224	2.027700
2225	2.100400
2226	1.891200
2227	2.008900
2228	1.909700
2229	1.922000
2230	2.039900
2231	2.071100
2232	2.053300
2233	1.957800
2234	2.053500
2235	2.085900
2236	1.942100
2237	1.875800
2238	1.998600
2239	1.911700
2240	1.909900
2241	1.997400
2242	1.990900
2243	2.024000
2244	1.926700
2245	2.094700
2246	1.902300
2247	1.847000
2248	2.026700
2249	2.055500
2250	1.940500
2251	1.906400
2252	1.988500
2253	2.047300
2254	1.976600
2255	1.775700
2256	2.079000
2257	1.869900
2258	2.120700
2259	1.983500
2260	1.928500
2261	1.946900
2262	2.131000
2263	2.075400
2264	1.943000
2265	2.079900
2266	1.922300
2267	1.956900
2268	2.041200
2269	2.032200
2270	1.996800
2271	1.928100
2272	2.093800
2273	1.979600
2274	1.984200
2275	1.839600
2276	2.061900
2277	2.022000
2278	2.057200
2279	2.059500
2280	1.919100
2281	2.218100
2282	2.006600
2283	1.999900
2284	2.034400
2285	2.051700
2286	2.107100
2287	2.045400
2288	1.967300
2289	2.045600
2290	2.030500
2291	2.057200
2292	2.239400
2293	1.858300
2294	1.983600
2295	2.069100
2296	1.968200
2297	2.002800
2298	2.061100
2299	2.086000
2300	1.953600
2301	1.995000
2302	1.955600
2303	1.904300
2304	2.039500
2305	2.011600
2306	2.101500
2307	1.879500
2308	2.093100
2309	1.914000
2310	2.124200
2311	1.933900
2312	1.847100
2313	1.910200
2314	2.059800
2315	2.145800
2316	1.980600
2317	2.043100
2318	2.032900
2319	2.020400
2320	1.912800
2321	2.053200
2322	1.873300
2323	2.106000
2324	2.013900
2325	1.879800
2326	2.062900
2327	1.806700
2328	2.029200
2329	1.884200
2330	1.955300
2331	2.052800
2332	1.992600
2333	1.991300
2334	2.044300
2335	1.956600
2336	2.089900
2337	1.842300
2338	1.854500
2339	2.086400
2340	2.104400
2341	1.926100
2342	2.080000
2343	1.917300
2344	1.846100
2345	1.891900
2346	2.184300
2347	1.907900
2348	1.865800
2349	2.132400
2350	1.880800
2351	2.013700
2352	2.127500
2353	1.938200
2354	2.140900
2355	2.138300
2356	2.159700
2357	2.034500
2358	1.899600
2359	1.932600
2360	1.954800
2361	2.110500
2362	1.922500
2363	1.936900
2364	1.876700
2365	1.901700
2366	1.990700
2367	1.823700
2368	1.800000
2369	2.053700
2370	1.952600
2371	1.840200
2372	1.802100
2373	2.152400
2374	1.972600
2375	1.948900
2376	2.134500
2377	2.001700
2378	2.141100
2379	1.948700
2380	1.912900
2381	1.995700
2382	1.939200
2383	1.870000
2384	2.118700
2385	2.044000
2386	2.113700
2387	1.996400
2388	2.053200
2389	2.043400
2390	1.866600
2391	1.914600
2392	2.007900
2393	2.044500
2394	1.929700
2395	1.875100
2396	2.026100
2397	1.915300
2398	1.963000
2399	1.868100
2400	1.860600
2401	2.050900
2402	2.024000
2403	2.048600
2404	2.238200
2405	1.932300
2406	2.012000
2407	2.108200
2408	2.001300
2409	1.997300
2410	1.953400
2411	2.032800
2412	1.948100
2413	2.013600
2414	2.012900
2415	2.009200
2416	1.983200
2417	1.934000
2418	1.968100
2419	2.107000
2420	2.042300
2421	2.123400
2422	1.935800
2423	1.862700
2424	2.173500
2425	2.125500
2426	1.966100
2427	1.809200
2428	1.852300
2429	1.997600
2430	1.980400
2431	1.870200
2432	1.900700
2433	2.128100
2434	2.008100
2435	2.114500
2436	1.982300
2437	1.996900
2438	2.079900
2439	1.862100
2440	1.948100
2441	2.095200
2442	2.158100
2443	2.001900
2444	1.999800
2445	1.988000
2446	1.920300
2447	1.870400
2448	1.729400
2449	1.892200
2450	2.040800
2451	1.876000
2452	1.896300
2453	2.153400
2454	2.004300
2455	1.958700
2456	1.964900
2457	2.038100
2458	2.008900
2459	1.971200
2460	2.035800
2461	2.042300
2462	1.989100
2463	1.917500
2464	2.093900
2465	1.955400
2466	2.084200
2467	1.983600
2468	1.946900
2469	2.121000
2470	2.062100
2471	1.883500
2472	1.914900
2473	2.059500
2474	1.836100
2475	1.870300
2476	2.171400
2477	1.941600
2478	1.948500
2479	1.981300
2480	1.963200
2481	2.002300
2482	1.856800
2483	1.845100
2484	1.899100
2485	2.034200
2486	1.853300
2487	2.067900
2488	1.875600
2489	2.116600
2490	1.878600
2491	2.001200
2492	2.061100
2493	1.994100
2494	2.089200
2495	1.959600
2496	1.977000
2497	2.019500
2498	1.953500
2499	1.926500
2500	1.821800
2501	1.860200
2502	2.082000
2503	1.887700
2504	2.074700
2505	2.152200
2506	2.074500
2507	1.906300
2508	1.917700
2509	2.124500
2510	2.063900
2511	1.963700
2512	2.030300
2513	2.063700
2514	2.001300
2515	1.870100
2516	2.003700
2517	1.986600
2518	2.137200
2519	1.893700
2520	1.900500
2521	2.054600
2522	1.865400
2523	2.163100
2524	2.049700
2525	1.949000
2526	2.023000
2527	1.965000
2528	2.084200
2529	1.968000
2530	1.965600
2531	2.023700
2532	1.803100
2533	1.852000
2534	1.941900
2535	1.962400
2536	1.910300
2537	1.980700
2538	2.108400
2539	2.098000
2540	2.040700
2541	2.006600
2542	2.101100
2543	2.057200
2544	1.869600
2545	1.837100
2546	1.994100
2547	2.033500
2548	1.997500
2549	1.896200
2550	2.012600
2551	2.030600
2552	1.880400
2553	1.934500
2554	2.082500
2555	1.981400
2556	1.970400
2557	2.029300
2558	1.923300
2559	1.976900
2560	1.996800
2561	1.987300
2562	2.051900
2563	2.011600
2564	1.946500
2565	1.859000
2566	1.971700
2567	2.106600
2568	1.973600
2569	2.270400
2570	1.986600
2571	2.043400
2572	1.901100
2573	1.944400
2574	2.153300
2575	1.942200
2576	2.078400
2577	2.106100
2578	1.925900
2579	2.025200
2580	1.860100
2581	1.958200
2582	1.945300
2583	2.114400
2584	1.972300
2585	1.984600
2586	1.979900
2587	1.897700
2588	2.122600
2589	1.993200
2590	2.011700
2591	1.915400
2592	1.949600
2593	2.200600
2594	1.925400
2595	2.019700
2596	2.075200
2597	2.031300
2598	1.998500
2599	2.066400
2600	1.885500
2601	1.986000
2602	1.777800
2603	1.904800
2604	2.197100
2605	1.946800
2606	1.868500
2607	1.996200
2608	2.064400
2609	1.844900
2610	2.011500
2611	1.850500
2612	2.099000
2613	2.006000
2614	2.053900
2615	1.948100
2616	1.810600
2617	2.116000
2618	2.003700
2619	2.088700
2620	1.936000
2621	2.057400
2622	1.942000
2623	1.999400
2624	1.801800
2625	2.023100
2626	2.113000
2627	2.000700
2628	1.691500
2629	1.913300
2630	2.029000
2631	2.055900
2632	1.930600
2633	1.833500
2634	2.021600
2635	1.973000
2636	1.883300
2637	1.965600
2638	2.047300
2639	2.052500
2640	2.108100
2641	2.085800
2642	1.913900
2643	2.061400
2644	2.222600
2645	2.105400
2646	1.974700
2647	2.068700
2648	1.822500
2649	1.883700
2650	2.139800
2651	2.091200
2652	1.978400
2653	1.916100
2654	1.895300
2655	2.116100
2656	2.069700
2657	2.021700
2658	2.046400
2659	1.736000
2660	1.950500
2661	1.996400
2662	2.017000
2663	1.984600
2664	1.848400
2665	1.940300
2666	2.121100
2667	1.950600
2668	1.936800
2669	2.247800
2670	2.065000
2671	1.985800
2672	2.080300
2673	1.952900
2674	1.972400
2675	2.146200
2676	2.057800
2677	2.163200
2678	2.009100
2679	2.009700
2680	2.076100
2681	2.005300
2682	1.981100
2683	2.133100
2684	2.053400
2685	1.901000
2686	1.936500
2687	1.980600
2688	2.142900
2689	1.960900
2690	1.993400
2691	2.053800
2692	2.043200
2693	2.034000
2694	1.868800
2695	2.043500
2696	1.967500
2697	2.053600
2698	2.288300
2699	2.109800
2700	1.841000
2701	1.984800
2702	1.815300
2703	1.893900
2704	2.080600
2705	2.203100
2706	1.972400
2707	2.046400
2708	1.916900
2709	2.031500
2710	2.070400
2711	2.116700
2712	2.014000
2713	1.920500
2714	1.998700
2715	1.870400
2716	2.028700
2717	1.979100
2718	2.008100
2719	2.147600
2720	2.140100
2721	2.001800
2722	2.084000
2723	2.273200
2724	1.951300
2725	1.877100
2726	2.055800
2727	1.960900
2728	2.035700
2729	1.948700
2730	2.090400
2731	1.987200
2732	2.018700
2733	1.843400
2734	2.007900
2735	2.031600
2736	2.093400
2737	1.870000
2738	1.963700
2739	2.038500
2740	1.952000
2741	1.948600
2742	2.171500
2743	1.968500
2744	2.007600
2745	1.821000
2746	1.919700
2747	2.103600
2748	2.071900
2749	1.956400
2750	1.998700
2751	1.930300
2752	1.982200
2753	2.108900
2754	2.128100
2755	2.120700
2756	1.958400
2757	1.984000
2758	2.152000
2759	1.971300
2760	1.933500
2761	1.995100
2762	2.083900
2763	2.136500
2764	2.038100
2765	1.935300
2766	1.836300
2767	2.139900
2768	1.920100
2769	1.967000
2770	2.059100
2771	1.917900
2772	1.930200
2773	2.032400
2774	1.961800
2775	2.061200
2776	2.045700
2777	1.954700
2778	2.145500
2779	2.121000
2780	1.942800
2781	1.729500
2782	2.035100
2783	2.012100
2784	2.050400
2785	1.881700
2786	1.896300
2787	2.120800
2788	2.008100
2789	1.889500
2790	1.960700
2791	1.977300
2792	1.943900
2793	2.042800
2794	1.952800
2795	2.091700
2796	1.950200
2797	1.944300
2798	1.944500
2799	1.924000
2800	2.045500
2801	1.965900
2802	1.924200
2803	2.052400
2804	2.007700
2805	1.847200
2806	1.752300
2807	1.912700
2808	2.055000
2809	2.098200
2810	2.000700
2811	2.134600
2812	1.939700
2813	1.833600
2814	2.040200
2815	1.750200
2816	1.784700
2817	1.986000
2818	1.903900
2819	2.027800
2820	1.989000
2821	1.913900
2822	2.125100
2823	1.969000
2824	2.051500
2825	2.151800
2826	1.987800
2827	2.016800
2828	1.990900
2829	1.950400
2830	1.998000
2831	1.872600
2832	1.885300
2833	1.763100
2834	2.007100
2835	2.125700
2836	1.992100
2837	2.080300
2838	1.986600
2839	1.923200
2840	1.976400
2841	2.105100
2842	1.992100
2843	2.065900
2844	2.120800
2845	1.870500
2846	1.972500
2847	2.148500
2848	1.898400
2849	1.989500
2850	2.060600
2851	2.079500
2852	2.051100
2853	2.044500
2854	2.128700
2855	1.893000
2856	2.010800
2857	1.812900
2858	2.120400
2859	2.127400
2860	1.834400
2861	2.014000
2862	2.008700
2863	2.072600
2864	2.003400
2865	1.949600
2866	2.099100
2867	1.973300
2868	1.932200
2869	1.869600
2870	1.984900
2871	2.085300
2872	2.117100
2873	1.913500
2874	1.960400
2875	2.172000
2876	1.970300
2877	1.950700
2878	2.010300
2879	1.999000
2880	1.966300
2881	1.977400
2882	1.972300
2883	1.983300
2884	2.055000
2885	2.045000
2886	1.937500
2887	2.112600
2888	1.951500
2889	1.957100
2890	1.989200
2891	1.968600
2892	1.938900
2893	2.194900
2894	1.979900
2895	1.987600
2896	1.928500
2897	2.076800
2898	1.958600
2899	1.734100
2900	1.801700
2901	1.887000
2902	2.036000
2903	2.036100
2904	1.776900
2905	1.881100
2906	1.928300
2907	2.063000
2908	2.004100
2909	1.828700
2910	2.034100
2911	2.058600
2912	1.931600
2913	1.915100
2914	1.935900
2915	1.970500
2916	2.093700
2917	1.836600
2918	2.181500
2919	1.998300
2920	2.041000
2921	1.899900
2922	1.878300
2923	1.954200
2924	1.934000
2925	2.007600
2926	1.932400
2927	1.878600
2928	2.129000
2929	2.104300
2930	2.142000
2931	1.967800
2932	2.004900
2933	1.996500
2934	1.935400
2935	2.013000
2936	1.833100
2937	2.112300
2938	1.929100
2939	2.016900
2940	2.091100
2941	2.094100
2942	1.969100
2943	1.962400
2944	1.972700
2945	1.885500
2946	2.059800
2947	2.174400
2948	1.903400
2949	1.975700
2950	2.173600
2951	1.870000
2952	2.030200
2953	2.097400
2954	1.972200
2955	1.960800
2956	1.992300
2957	2.058600
2958	1.707600
2959	1.871700
2960	1.817600
2961	1.985600
2962	1.976900
2963	2.016900
2964	1.976700
2965	1.860900
2966	2.000500
2967	1.962300
2968	2.021800
2969	1.970200
2970	1.985200
2971	1.874800
2972	1.926700
2973	1.986500
2974	1.971000
2975	1.948700
2976	2.125400
2977	2.004900
2978	1.827700
2979	2.052300
2980	1.967300
2981	2.092300
2982	2.125300
2983	2.053700
2984	1.943900
2985	2.079300
2986	2.046000
2987	2.045700
2988	1.892200
2989	1.815700
2990	2.173400
2991	1.844700
2992	2.007200
2993	2.105500
2994	1.850100
2995	2.042600
2996	2.007300
2997	1.805000
2998	1.822100
2999	2.021000
3000	1.969600
3001	2.157000
3002	2.072900
3003	2.072400
3004	1.987600
3005	1.969100
3006	2.083900
3007	2.004200
3008	2.068000
3009	2.047000
3010	1.909200
3011	2.004000
3012	1.911300
3013	1.967900
3014	1.949700
3015	2.079700
3016	2.092600
3017	2.071100
3018	2.142500
3019	2.192400
3020	2.133600
3021	1.930000
3022	2.037800
3023	2.046400
3024	1.972500
3025	2.130100
3026	1.886900
3027	2.090600
3028	1.952400
3029	1.927200
3030	1.971800
3031	1.903600
3032	1.991900
3033	1.886800
3034	1.756200
3035	2.085800
3036	1.889200
3037	1.879900
3038	2.098300
3039	1.968800
3040	1.971200
3041	1.842500
3042	2.116200
3043	1.996200
3044	1.935600
3045	1.999000
3046	2.102600
3047	2.062500
3048	1.903800
3049	2.076800
3050	1.881200
3051	1.846500
3052	2.072500
3053	1.915000
3054	2.143900
3055	2.012300
3056	1.987900
3057	1.931500
3058	2.058600
3059	1.934600
3060	2.105700
3061	2.044600
3062	1.966200
3063	2.165600
3064	2.113000
3065	1.744400
3066	2.102200
3067	1.934000
3068	1.848800
3069	2.014300
3070	1.875100
3071	2.148600
3072	2.108800
3073	2.179700
3074	2.010100
3075	2.006300
3076	1.923900
3077	2.037300
3078	1.953500
3079	2.053700
3080	2.077700
3081	2.036300
3082	1.964300
3083	2.001200
3084	2.050000
3085	2.022800
3086	2.105700
3087	2.096600
3088	1.905500
3089	2.019000
3090	1.887200
3091	1.941300
3092	2.046200
3093	1.919800
3094	1.986300
3095	2.067200
3096	1.855900
3097	2.005100
3098	1.937100
3099	2.003300
3100	2.158800
3101	1.910400
3102	1.923600
3103	1.893900
3104	2.101400
3105	1.988200
3106	2.079500
3107	2.046600
3108	1.913400
3109	1.940500
3110	1.959800
3111	2.003000
3112	1.965400
3113	2.074500
3114	1.921600
3115	2.047500
3116	1.919400
3117	2.040100
3118	2.054500
3119	2.025300
3120	2.004000
3121	2.147700
3122	2.037500
3123	1.839600
3124	2.002900
3125	2.004300
3126	1.952600
3127	1.891100
3128	2.139600
3129	2.150800
3130	2.114000
3131	1.958100
3132	1.885100
3133	2.121100
3134	2.116600
3135	1.880800
3136	2.012100
3137	2.037600
3138	1.914100
3139	1.979000
3140	1.940900
3141	1.969200
3142	1.798900
3143	1.985900
3144	2.123300
3145	2.078400
3146	1.989700
3147	2.012800
3148	2.060400
3149	1.641700
3150	1.872900
3151	2.093500
3152	2.040600
3153	1.896600
3154	2.151100
3155	1.850900
3156	2.038000
3157	1.885500
3158	2.010000
3159	1.757100
3160	1.975100
3161	1.939900
3162	2.053800
3163	1.921900
3164	1.982200
3165	1.930100
3166	2.096000
3167	2.046400
3168	2.084700
3169	1.860800
3170	1.983700
3171	2.036900
3172	2.044600
3173	2.047900
3174	2.053800
3175	2.007200
3176	1.926700
3177	2.047900
3178	2.059100
3179	2.055900
3180	1.904700
3181	2.065800
3182	1.960100
3183	2.017000
3184	2.015300
3185	1.890000
3186	2.090500
3187	1.935700
3188	1.912100
3189	2.060300
3190	2.032200
3191	2.120100
3192	1.961000
3193	1.958000
3194	1.867100
3195	1.893700
3196	2.135200
3197	2.077900
3198	2.018800
3199	1.890800
3200	1.934800
3201	2.022800
3202	1.959600
3203	2.015500
3204	1.862900
3205	2.080500
3206	2.061400
3207	2.076000
3208	2.004400
3209	2.100100
3210	1.977800
3211	2.070600
3212	1.988500
3213	2.023600
3214	2.169000
3215	1.842000
3216	2.071700
3217	2.123100
3218	1.943700
3219	1.965400
3220	2.041600
3221	1.875000
3222	1.948800
3223	1.871100
3224	1.913100
3225	1.875900
3226	2.136200
3227	1.978300
3228	2.053000
3229	2.004700
3230	2.003000
3231	1.864700
3232	1.924400
3233	1.937800
3234	1.845800
3235	1.943600
3236	1.935400
3237	2.124100
3238	2.046700
3239	2.109100
3240	1.784900
3241	2.002000
3242	2.039200
3243	1.915200
3244	2.122500
3245	2.013300
3246	2.070800
3247	1.947100
3248	1.997300
3249	1.938200
3250	2.048600
3251	1.903100
3252	2.093800
3253	2.096700
3254	1.975800
3255	1.930800
3256	1.972200
3257	2.050300
3258	1.980500
3259	1.967500
3260	2.090100
3261	1.940200
3262	1.931400
3263	2.075900
3264	2.046000
3265	2.030700
3266	1.975000
3267	1.955200
3268	2.121400
3269	2.014100
3270	2.046800
3271	1.972200
3272	1.848700
3273	2.011100
3274	2.002000
3275	1.908900
3276	1.792000
3277	1.931100
3278	2.028600
3279	1.900500
3280	1.870700
3281	1.972900
3282	2.221400
3283	1.974300
3284	1.896300
3285	2.116200
3286	2.098600
3287	1.731500
3288	1.867900
3289	1.979000
3290	2.038700
3291	1.960300
3292	1.870400
3293	2.202200
3294	2.012000
3295	2.098300
3296	1.861500
3297	1.843600
3298	1.974300
3299	1.892400
3300	2.046800
3301	1.924400
3302	1.971600
3303	2.113900
3304	2.020100
3305	1.992900
3306	1.815800
3307	1.919800
3308	1.870800
3309	1.904800
3310	1.891300
3311	2.162600
3312	1.915600
3313	1.988900
3314	1.908500
3315	1.909500
3316	2.003100
3317	1.917200
3318	1.964700
3319	2.030500
3320	2.178900
3321	2.067100
3322	2.038200
3323	2.083500
3324	2.036000
3325	2.006400
3326	1.960300
3327	2.055900
3328	2.020500
3329	1.961900
3330	2.061300
3331	2.081300
3332	2.040600
3333	1.943500
3334	1.991800
3335	1.817700
3336	2.009100
3337	2.254100
3338	1.985000
3339	1.908300
3340	2.248100
3341	2.052300
3342	1.997000
3343	2.119200
3344	1.916300
3345	2.210100
3346	1.929700
3347	2.085500
3348	1.968600
3349	2.120900
3350	1.831500
3351	1.844300
3352	2.042100
3353	2.052100
3354	1.902500
3355	1.849100
3356	2.009500
3357	2.071500
3358	1.945800
3359	1.960000
3360	1.894900
3361	2.012700
3362	1.863000
3363	1.845100
3364	1.859400
3365	2.042600
3366	1.907900
3367	1.977300
3368	1.933400
3369	2.051100
3370	2.101300
3371	1.899300
3372	2.075000
3373	1.992100
3374	1.944500
3375	1.905200
3376	1.961200
3377	2.094200
3378	1.892700
3379	1.911300
3380	1.940000
3381	2.128700
3382	1.944600
3383	1.915900
3384	2.103400
3385	1.935600
3386	2.020300
3387	1.998100
3388	1.830200
3389	2.094300
3390	1.930100
3391	2.022700
3392	1.850500
3393	2.136200
3394	1.905400
3395	1.919200
3396	1.889600
3397	2.025600
3398	1.984600
3399	1.871600
3400	2.123300
3401	1.984000
3402	2.109200
3403	1.996400
3404	1.975000
3405	2.075500
3406	2.092500
3407	1.945600
3408	2.034800
3409	2.141800
3410	2.150800
3411	2.069500
3412	1.932400
3413	2.078100
3414	1.987600
3415	1.911400
3416	2.059700
3417	2.046200
3418	1.846600
3419	1.996500
3420	2.050300
3421	2.008000
3422	2.067600
3423	2.015400
3424	1.876300
3425	2.081200
3426	1.971300
3427	1.978500
3428	1.923200
3429	1.856300
3430	2.134100
3431	2.004600
3432	2.017600
3433	1.859100
3434	2.031700
3435	1.958900
3436	1.910600
3437	1.985500
3438	2.103200
3439	1.948400
3440	2.119400
3441	1.923600
3442	2.075700
3443	1.855600
3444	1.945200
3445	2.085700
3446	1.872900
3447	1.949500
3448	1.896000
3449	2.010700
3450	1.962700
3451	2.140200
3452	2.100900
3453	1.874600
3454	1.956600
3455	2.012800
3456	2.013000
3457	2.054400
3458	2.011800
3459	1.837400
3460	1.933500
3461	1.931100
3462	2.148100
3463	1.956800
3464	2.061500
3465	2.024700
3466	1.771000
3467	1.862000
3468	2.040500
3469	1.987600
3470	1.986700
3471	1.902400
3472	1.976500
3473	2.046200
3474	2.138700
3475	1.997600
3476	2.030700
3477	1.770900
3478	1.959700
3479	2.067200
3480	2.141700
3481	2.100300
3482	1.981500
3483	2.019000
3484	2.084500
3485	2.058800
3486	1.887500
3487	2.249400
3488	1.846800
3489	1.984500
3490	1.989300
3491	1.821100
3492	1.870100
3493	1.969300
3494	1.846700
3495	1.964200
3496	1.950900
3497	2.103000
3498	1.988000
3499	1.886400
3500	1.851700
3501	1.953800
3502	1.893700
3503	2.066400
3504	1.865100
3505	1.963500
3506	2.074900
3507	2.035800
3508	1.910700
3509	2.036900
3510	2.101900
3511	2.018900
3512	1.926300
3513	1.917800
3514	1.836700
3515	1.959200
3516	1.992800
3517	2.131800
3518	1.977700
3519	1.976300
3520	1.925400
3521	1.934200
3522	2.074800
3523	2.084600
3524	1.902900
3525	1.895300
3526	1.973900
3527	1.978600
3528	2.069700
3529	1.968400
3530	2.029900
3531	1.929700
3532	2.061300
3533	2.051500
3534	1.943500
3535	2.023400
3536	1.841600
3537	2.058000
3538	2.006600
3539	1.843100
3540	1.926300
3541	1.925500
3542	1.913700
3543	1.954200
3544	1.955600
3545	1.946300
3546	2.015700
3547	2.004000
3548	2.007100
3549	2.004700
3550	1.964900
3551	1.853200
3552	1.748600
3553	2.067900
3554	2.049000
3555	2.045600
3556	1.944100
3557	1.868800
3558	1.868600
3559	2.058000
3560	1.975500
3561	1.986600
3562	1.968000
3563	2.010100
3564	1.997000
3565	2.042300
3566	1.879800
3567	2.031800
3568	2.111800
3569	2.026500
3570	2.003900
3571	1.976600
3572	1.912400
3573	1.764400
3574	1.924500
3575	2.127700
3576	1.882500
3577	1.937700
3578	2.038600
3579	1.953400
3580	2.004800
3581	1.991300
3582	2.019700
3583	1.938000
3584	1.885800
3585	1.951600
3586	2.071700
3587	1.906100
3588	1.898600
3589	2.037900
3590	2.006700
3591	1.790900
3592	2.016400
3593	1.906800
3594	1.890100
3595	1.973600
3596	2.144600
3597	1.833200
3598	1.967400
3599	1.956900
3600	1.965200
3601	1.867100
3602	2.016200
3603	1.985300
3604	1.904300
3605	2.073400
3606	1.930600
3607	2.062000
3608	1.917600
3609	1.944200
3610	1.998300
3611	2.017000
3612	1.876900
3613	2.068000
3614	1.995300
3615	2.052700
3616	2.083400
3617	1.858000
